epoch,dice loss,BCE loss,L1 loss
14.333333333333336,0.05080583691596985,0.03700874373316765,0.036077044904232025
14.666666666666668,0.04910913109779358,0.041530791670084,0.03312130272388458
15.000000000000002,0.046009376645088196,0.030010802671313286,0.033995289355516434
15.333333333333336,0.05589886009693146,0.045772187411785126,0.03309168666601181
15.666666666666668,0.04862387478351593,0.035696931183338165,0.03967071324586868
16.0,0.04432481527328491,0.03226836770772934,0.03121153451502323
16.333333333333336,0.054970934987068176,0.07501723617315292,0.030535297468304634
16.666666666666668,0.0456603467464447,0.03258265554904938,0.0343523770570755
17.000000000000004,0.04726380109786987,0.038592465221881866,0.032370731234550476
17.333333333333336,0.04815256595611572,0.03425683453679085,0.03491119295358658
17.666666666666668,0.054173603653907776,0.04273132234811783,0.03103966824710369
18.000000000000004,0.04082033038139343,0.031387295573949814,0.029402000829577446
18.333333333333336,0.04940392076969147,0.037173837423324585,0.036092359572649
18.666666666666668,0.05044843256473541,0.038810472935438156,0.043906986713409424
19.000000000000004,0.039881184697151184,0.03965192288160324,0.032320957630872726
19.333333333333336,0.05141967535018921,0.04778517037630081,0.030533012002706528
19.666666666666668,0.04000784456729889,0.034131817519664764,0.029785333201289177
20.000000000000004,0.04795493185520172,0.034222327172756195,0.0
20.333333333333336,0.0441390722990036,0.03180650994181633,0.0
20.666666666666668,0.03217041492462158,0.030920201912522316,0.0
21.000000000000004,0.0430348664522171,0.03220595419406891,0.0
21.333333333333336,0.047908782958984375,0.03421670198440552,0.0
21.666666666666668,0.04136157035827637,0.02773820422589779,0.0
22.000000000000004,0.04469399154186249,0.033517688512802124,0.0
22.333333333333336,0.04606598615646362,0.038607072085142136,0.0
22.666666666666668,0.040923312306404114,0.036372244358062744,0.0
23.000000000000004,0.03361012041568756,0.029732495546340942,0.0
23.333333333333336,0.037225961685180664,0.023860326036810875,0.0
23.666666666666668,0.03863939642906189,0.030511777848005295,0.0
24.000000000000004,0.0424264520406723,0.03511896729469299,0.0
24.333333333333336,0.044335171580314636,0.029094448313117027,0.0
24.666666666666668,0.04009313881397247,0.028027616441249847,0.0
25.000000000000004,0.04166054725646973,0.029953187331557274,0.0
25.333333333333336,0.045670390129089355,0.03815047815442085,0.0
25.666666666666668,0.035419315099716187,0.025965465232729912,0.0
26.000000000000004,0.03672027587890625,0.024120068177580833,0.0
26.333333333333336,0.04017065465450287,0.028116418048739433,0.0
26.66666666666667,0.041651055216789246,0.026992211118340492,0.0
27.000000000000004,0.03677847981452942,0.02923671528697014,0.0
27.333333333333336,0.03579488396644592,0.028222104534506798,0.0
27.66666666666667,0.03510507941246033,0.027146147564053535,0.0
28.000000000000004,0.03617274761199951,0.02735229581594467,0.0
28.333333333333336,0.031834542751312256,0.02767151966691017,0.0
28.66666666666667,0.034403860569000244,0.029379025101661682,0.0
29.000000000000004,0.04140627384185791,0.030204156413674355,0.0
29.333333333333336,0.029107198119163513,0.023614244535565376,0.0
29.666666666666668,0.03552718460559845,0.023363148793578148,0.0
